9246.json,mostly-true,"Ed Gillespies 2006 book promoted an individual health care mandate, and recommends that it be enforced by the IRS through the income tax code.","medicaid,taxes",democratic-party-virginia,,Virginia,democrat,2,1,1,3,0,news release.
11971.json,barely-true,When Republican extremists tried to take away abortion rights Blake Rocap stopped them.,"abortion,candidates-biography",blake-rocap,Lawyer,Texas,democrat,1,0,0,0,0,a voter mailer
6411.json,half-true,Says Obama refuses to recognize Jerusalem as the capital of Israel.,"foreign-policy,israel,message-machine-2012",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a campaign ad
12492.json,half-true,Says he helped to draft parts of the Dodd-Frank Wall Street reform bill.,"congress,financial-regulation",tim-canova,Nova Southeastern University law professor,Florida,democrat,0,0,1,2,0,a post on Medium
11577.json,TRUE,Says income tax rates under Eisenhower were as high as 90 percent.,taxes,bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,"a Democratic presidential debate in Des Moines, Iowa"
12844.json,mostly-true,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs.,"economy,housing",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a tweet
6835.json,half-true,"Romneys Medicare plan was estimated to cost the average senior about $6,000 a year.","debates,medicare,retirement",barack-obama,President,Illinois,democrat,70,71,160,163,9,a debate in Denver
3622.json,TRUE,"If we had the same staffing ratio (of officers to residents) as Seattle, wed have 300 more officers in our department.",public-safety,michael-reese,Portland police chief,Oregon,none,0,0,0,0,0,a speech
13346.json,TRUE,Department of Veterans Affairs doctors are prohibited from recommending medical marijuana.,marijuana,campaign-regulate-marijuana-alcohol,,Arizona,none,0,0,1,0,0,a political advertisement
2308.json,mostly-true,"When career politician Daniel Webster became speaker of the House, he wasted $32,000 of our money on a spiral staircase for his office.","candidates-biography,ethics,message-machine,state-budget,taxes",alan-grayson,U.S. House of Representatives,Florida,democrat,6,5,4,11,1,an ad.
12112.json,half-true,Texas had the highest level of turnout than ever before in the primary.,elections,greg-abbott,governor,Texas,republican,11,3,8,6,5,speaking to reporters
361.json,FALSE,"Says the difference between her and Barack Obama is ""about 35 years of experience.""",candidates-biography,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"a campaign event in Robstown, Texas."
12946.json,mostly-true,22 veterans take their own lives each day.,veterans,kamala-harris,Attorney General,California,democrat,0,0,2,2,0,a tweet.
11576.json,half-true,"The United States is the only major country on earth that doesnt guarantee health care to all people as a right, not a privilege.",health-care,bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,"a Democratic presidential debate in Des Moines, Iowa"
10608.json,barely-true,Said former U.S. Ambassador to Kenya Scott Gration was forced to resign two years ago because of his personal use of emails.,"ethics,transparency",david-shuster,,,none,1,0,0,0,0,a Hillary Clinton press conference
10936.json,half-true,Says Florida is a model for successful pretrial release programs.,"crime,criminal-justice",john-oliver,"Host, Last Week Tonight",,none,0,0,2,4,0,"a segment about bail on ""Last Week Tonight"""
6284.json,barely-true,If you have ever visited Nashville or Washington D.C. you will see MANY names and initials carved into ... desks.,government-efficiency,julia-hurley,State representative,Tennessee,republican,1,0,0,0,0,an email to constituents
6739.json,pants-fire,Redistribution has never been a characteristic of America.,"economy,federal-budget,history,taxes",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,remarks in Atlanta
5127.json,FALSE,Tampa is the strip club capital of the world.,"economy,pop-culture",ellyn-bogdanoff,state representative,Florida ,republican,1,1,1,0,0,a hearing in Tallahassee
2827.json,pants-fire,Said they reached a power-sharing agreement with Republican Lt. Gov. Casey Cagle,elections,republican-state-senators,,,republican,0,0,0,0,1,Statements to reporters
8381.json,half-true,Says between 6 and 20 bicycles can be parked in the space required by one car.,transportation,earl-blumenauer,U.S. representative,Oregon,democrat,0,1,1,1,0,an article on his website.
10609.json,FALSE,I unsealed my records at Marquette University.,"candidates-biography,education,elections",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,an interview
4166.json,TRUE,Says that U.S. Rep. Allen West is a constituent of mine.,"elections,redistricting",debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,7,9,8,15,3,an interview on CNN
3461.json,FALSE,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.","federal-budget,foreign-policy",ted-poe,U.S. House Representative,Texas,republican,1,1,1,0,0,a House floor speech
4515.json,half-true,Says Texas wildfires are linked to climate change.,"climate-change,environment",barack-obama,President,Illinois,democrat,70,71,160,163,9,"a fundraising event in San Jose, Calif."
6916.json,FALSE,"if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",social-security,senior-citizens-league,advocacy group for senior citizens,Virginia,none,1,1,0,0,0,mailer
8720.json,pants-fire,"Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.","crime,legal-issues,pundits,unions,women",our-daughters-ri,,Rhode Island,organization,0,0,0,0,1,an online petition
1186.json,pants-fire,"Photo of ""tea party"" protests shows crowd sprawling from Capitol to Washington Monument",history,blog-posting,,,none,7,19,3,5,44,conservative blogs
12784.json,half-true,The approval of the United States was 20 points higher when (Hillary Clinton) left the secretary of states office than when she took it.,"foreign-policy,job-accomplishments,polls",bill-clinton,former president,Arkansas,democrat,4,2,12,11,3,a speech at the Democratic National Convention in Philadelphia
6232.json,FALSE,Every one of the 67 supervisors of elections in Florida refused to carry out the effort to remove noncitizens from the voter rolls.,"elections,message-machine-2012",moveon,,,democrat,2,4,3,0,0,an email
97.json,mostly-true,Bill Richardson is the only major Democratic candidate with a plan to withdraw all American troops from Iraq. All of the other major Democratic candidates support leaving American troops in Iraq indefinitely.,iraq,bill-richardson,Governor,New Mexico,democrat,1,2,3,8,1,
12294.json,TRUE,I earned more votes in the state of Wisconsin than Donald Trump did in New York.,elections,ted-cruz,Senator,Texas,republican,36,33,15,19,8,"remarks in Borden, Ind."
9464.json,half-true,"There are 278 Republicans in Congress. (With Eric Cantors defeat), they are now all Christian and all white except for one black senator, who was appointed.","congress,diversity,religion",bill-maher,Host of Real Time with Bill Maher,California,independent,0,3,1,5,0,"a ""Real Time with Bill Maher"" episode"
3074.json,pants-fire,"If the Stamp Farm wind turbine is built, the health risk of flicker impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.","energy,environment",laurence-ehrhardt,State Representative,Rhode Island,republican,0,0,0,0,1,a commentary in The Providence Journal
1889.json,FALSE,Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.,abortion,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a campaign press release
3050.json,TRUE,Says she condemned violence at a campaign stop in Arizona in March.,elections,sarah-palin,,Alaska,republican,9,19,9,6,6,a video statement on Facebook
11788.json,mostly-true,"According to the most recent report, Wisconsins high school graduation rates are also up again -- to third best in the country.","children,education,states",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a speech
9440.json,mostly-true,"In Iran in 1979, the extremists hijacked the broad-based popular revolution against the Shah and established a brutal theocracy.","foreign-policy,history",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"her book, ""Hard Choices"""
7924.json,barely-true,"On immigration reform, Marco Rubio all along has been saying, We have to have border security first and then he gets on Spanish TV, he ends up saying, No, no. That will never get in the way.","candidates-biography,immigration",dana-rohrabacher,,California,republican,1,0,0,0,0,an interview on WND Radio
4828.json,FALSE,"Dem-controlled Ohio House voted to change the process, to create objective criteria, to modify the Constitution ... to take politics out of the efforts to draw legislative boundaries.",redistricting,armond-budish,Minority leader in the Ohio House of Representatives,Ohio,democrat,0,1,2,3,0,a news conference
10227.json,half-true,"Over the last few years, weve put more people back to work than all the other advanced economies combined.","economy,jobs,labor,workers",barack-obama,President,Illinois,democrat,70,71,160,163,9,a press conference after the G20 summit
585.json,barely-true,"Obama ""voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft.""",military,republican-national-committee-republican,,,republican,6,6,11,5,2,a radio ad
4086.json,FALSE,Says U.S. Sen. Sherrod Brown is responsible for over $14 trillion in debt.,"deficit,federal-budget",jim-demint,"President, Heritage Foundation",South Carolina,republican,4,4,0,0,1,a news release
2434.json,pants-fire,"Under Tom Barretts leadership, violent crime in Milwaukee has decreased by over 20% -- to its lowest levels in more than 20 years.","crime,job-accomplishments",tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2,5,8,5,3,a statement on campaign web site
1868.json,pants-fire,Barack Obama appeared in the video for 'Whoomp! (There it is!)',"candidates-biography,job-accomplishments",blog-posting,,,none,7,19,3,5,44,a rumor widely discussed on the Internet.
10727.json,mostly-true,"Florida has the most concealed weapon permits in the nation, nearly double that of the second state, which is Texas.","corrections-and-updates,guns",jeb-bush,,Florida,republican,17,5,17,24,2,a speech to the NRA
2046.json,mostly-true,"Under President George W. Bush, the U.S. had 52 months of ... uninterrupted job creation and revenues were at an all-time high in 2007.","economy,history,taxes",ed-gillespie,Republican strategist,"Washington, D.C.",republican,2,3,2,2,1,an appearance on NBC's Meet the Press
5522.json,half-true,Says Gov. Scott Walker didnt balance the budget so we now have a larger state deficit 14 months into (his) term than we did when he was elected.,state-budget,kathleen-falk,,,democrat,1,3,3,1,0,an appearance at Marquette University
13275.json,FALSE,"Says that compared to direct sales by manufacturers, consumers save avg of $500 per car sold through franchised dealer model.",transportation,texas-automobile-dealers-association,Advocacy group,Texas,none,0,1,0,0,0,a tweet
6892.json,mostly-true,Says that Josh Mandel voted to let insurance companies deny coverage for autism,"education,health-care,message-machine-2012",national-education-association,,,none,0,0,0,1,0,a television ad
13424.json,FALSE,"Prior to Obamacare here in Wisconsin, 95 percent of Wisconsinites were covered by insurance. After Obamacare, 95 percent of Wisconsinites were covered by insurance. It hasnt had an impact.",health-care,ron-johnson,,Wisconsin,republican,14,6,10,10,1,a U.S. Senate debate
11707.json,half-true,"Secretary Clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we dont need federal standards.","candidates-biography,guns",martin-omalley,Maryland governor,Maryland,democrat,3,1,10,4,0,the Dec. 19 Democratic presidential debate
12521.json,barely-true,The rifle used by Omar Mateen shoots off 700 rounds in a minute.,guns,alan-grayson,U.S. House of Representatives,Florida,democrat,6,5,4,11,1,an interview with CNN's Erin Burnett after the Orlando shooting
3425.json,FALSE,"Building and running the Atlanta Streetcar is projected to create 1,399 jobs.",transportation,john-lewis,Congressman,Georgia,democrat,0,1,2,1,0,a newsletter to constituents
9121.json,FALSE,"Wisconsin is one of the bluest states, but under Scott Walker its unemployment rate is around 3.5%.","bipartisanship,elections,job-accomplishments,jobs,labor,states",rush-limbaugh,Radio host,,none,9,11,5,2,10,a radio commentary
9280.json,pants-fire,Residential property taxes [in Providence] are up nearly 27 percent under Mayor Taveras.,"city-budget,job-accomplishments,campaign-advertising,taxes",gina-raimondo,venture capital company founder,Rhode Island,democrat,2,1,2,5,1,a news release
10439.json,mostly-true,"Assault weapons and handguns are allowed in the state Capitol while bullhorns, trumpets, helium balloons and flags on poles are banned.",guns,virginia-house-democratic-caucus,,,democrat,0,0,0,1,0,
2977.json,FALSE,Teachers are working their third consecutive year -- some longer than that -- without salary increases.,education,kitty-boitnott,"President, Virginia Education Association",Virgina,none,0,1,0,1,0,a news conference.
8335.json,TRUE,The highest paid employee of the State of Rhode Island is a basketball coach.,"education,sports,state-budget",deadspin,,,none,0,0,0,0,0,a website
294.json,FALSE,I don't have lobbyists running my campaign.,ethics,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,"a news conference in a Staples store in Columbia, S.C. "
7786.json,half-true,"Expanding Medicaid would require borrowing more money, drastically expanding our deficit.","debt,deficit,federal-budget,health-care,medicaid",will-weatherford,State Representative,Florida,republican,2,3,4,3,0,an op-ed
10986.json,mostly-true,"After (Jeb) Bushs two terms in office, Floridas graduation rate was dead last and remains near the bottom.",education,dan-gelber,,Florida,democrat,2,2,1,3,0,a Miami Herald op-ed
8033.json,barely-true,Farming is one of the fastest growing areas of our economy.,"agriculture,economy",lincoln-chafee,,Rhode Island,democrat,3,5,3,4,0,a newspaper story
10612.json,FALSE,Weve seen the increase of alcohol use for underage kids even though alcohol has been illegal ... for kids under 21.,"Alcohol,drugs,marijuana",nancy-devaney,"chairwoman, Ocean State Prevention Alliance",Rhode Island,newsmaker,0,1,0,1,0,a TV interview
4512.json,FALSE,"If we had been on Obamacare and a bureaucrat was trying to tell me when I could get that CAT scan, that would have delayed my treatment.",health-care,herman-cain,,Georgia,republican,4,11,5,3,3,the Fox News Google debate in Orlando
5143.json,mostly-true,The proposed Keystone XL oil pipeline is a bipartisan proposal.,"bipartisanship,climate-change,environment",rob-cornilles,consultant,Oregon,republican,1,1,3,1,1,a debate
5914.json,TRUE,On support for gay marriage.,gays-and-lesbians,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,statements to the media.
6989.json,mostly-true,Says Mitt Romney just gave a speech a few weeks ago and said we should still have troops in Iraq.,"debates,iraq,military",barack-obama,President,Illinois,democrat,70,71,160,163,9,the third presidential debate
6331.json,mostly-true,Says David Dewhurst explicitly advocated a guest worker program for all illegal immigrants.,"immigration,workers",ted-cruz,Senator,Texas,republican,36,33,15,19,8,a Republican U.S. Senate debate in Houston
3580.json,barely-true,A Republican proposal changes Medicare for those under age 55 so that they will participate in the same kind of health plan that members of Congress do.,"corrections-and-updates,federal-budget,health-care,medicare,abc-news-week",mike-pence,Governor,Indiana,republican,8,10,12,5,0,"an interview on ""This Week with Christiane Amanpour"""
6019.json,barely-true,Says the Affordable Care Act was a federal takeover of the student loan industry and profits on the loans go to help pay for the health care law.,"corrections-and-updates,education,federal-budget,health-care",kelly-ayotte,U.S. Senator,New Hampshire,republican,2,1,1,4,0,an email to the news media
1469.json,FALSE,Barack Obama had 150 days in the U.S. Senate where he was able to vote quite often 'present.' ,candidates-biography,sarah-palin,,Alaska,republican,9,19,9,6,6,an interview with FoxNews.com
9922.json,mostly-true,Much more than 50 percentof parents out there are spankers.,families,donald-trump,President-Elect,New York,republican,63,114,51,37,61,"an interview on ESPN's ""Mike and Mike"""
2421.json,half-true,Wisconsin is one of the highest taxed states in the nation.,taxes,scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a statement on campaign web site
2388.json,FALSE,"Says opponent Bill Flores helped run a company that laid off over 3,000 workers and paid off executives with millions.","candidates-biography,economy,message-machine",chet-edwards,U.S. House member,Texas,democrat,0,2,0,0,0,a TV ad.
3350.json,pants-fire,Says Michelle Obama has 43 people on her staff; Nancy Reagan had just 3.,"deficit,federal-budget,pundits",glenn-beck,,,none,5,7,7,2,6,his radio program
4445.json,barely-true,Says Rick Perry doubled spending in a decade.,"state-budget,state-finances",keep-conservatives-united,Super-PAC,North Carolina,republican,1,0,0,0,1,a video advertisement.
11084.json,half-true,"Texas still owns all of its public lands. If the federal govt wants to create a park, they must ask permission!","history,recreation,states",glenn-hegar,Farmer,Texas,republican,0,1,1,1,0,a tweet
9527.json,FALSE,The 9-0 decision last week was the 13th time the Supreme Court voted 9-0 that the president had exceeded his constitutional authority.,supreme-court,bob-goodlatte,U.S. Congressman,Virginia,republican,0,1,4,3,0,"comments on ""Fox News Sunday"""
6872.json,FALSE,"Says Tammy Baldwin supports a law in which government will take over your decisions on medicine, on doctors and on hospitals.","health-care,medicare,privacy,public-health",tommy-thompson,,Wisconsin,republican,6,8,2,5,3,an interview
10116.json,barely-true,The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. That just doesnt happen.,"state-budget,state-finances",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a debate
6733.json,FALSE,"Says if we do nothing and continue to let Obamacare siphon off that $700 billion dollars off the top of it, Medicare goes away in less than 10 years -- certain accounts of it -- and it just falls apart at the seams.","health-care,medicare",jon-runyan,Congressman,New Jersey,republican,1,3,0,0,0,an interview with Townsquare Media New Jersey
12679.json,FALSE,"Says Sen. John McCain spent the July 4 weekend in Islamabad, Pakistan, selling F-16s and advanced weapons to the folks who harbored Osama bin Laden.",terrorism,kelli-ward,,,republican,0,1,0,0,0,a campaign advertisement
12830.json,FALSE,Says Donald Trump doesnt make a thing in America.,job-accomplishments,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a speech at Temple University
7703.json,barely-true,Why is President Obama unnecessarily delaying your flight? FAA could cut other spending.,federal-budget,eric-cantor,House Majority Leader,Virginia,republican,9,6,4,4,4,a tweet
8653.json,half-true,"John Cornyn has voted to increase the debt, raise taxes, bail out Wall Street banks and fund Obamacare.","corrections-and-updates,debt,financial-regulation,health-care,taxes",senate-conservatives-fund,Political action committee,Virginia,republican,0,0,1,0,0,as quoted by Politico
2447.json,barely-true,Washington politicians run Social Security like a Ponzi scheme.,"message-machine,social-security",ron-johnson,,Wisconsin,republican,14,6,10,10,1,campaign TV and radio ads
12255.json,TRUE,"Says Republican presidential candidate and Gov. John Kasich has spent 177 days out of state and used $350,000 in taxpayer money on his costly campaign.","campaign-finance,state-finances,taxes",ohio-democratic-party,,Ohio,democrat,4,1,2,2,2,a Facebook post
5019.json,pants-fire,"Ever wonder why no one ever came forward from Obamas past, saying they knew him, attended school with him, was his friend, etc.? Not one person has ever come forward from his past.",candidates-biography,chain-email,,,none,11,43,8,5,105,a chain e-mail
12778.json,mostly-true,California has the sixth largest economy on planet Earth.,"economy,housing",kevin-de-leon,California Senate leader,California,democrat,0,0,0,3,0,a speech at the Democratic National Convention.
786.json,FALSE,"Barack Obama's plan calls for ""mandates and fines for small businesses.""",health-care,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"a debate in Nashville, Tenn."
5080.json,FALSE,Says area near proposed northern Wisconsin iron ore mine is 15 hours away from where public hearing on mining was held.,"environment,government-regulation",kelda-helen-roys,,,democrat,0,1,1,0,0,a news release
4300.json,FALSE,Our credit rating went up since Ive been in office.,"corrections-and-updates,financial-regulation,state-finances",rick-scott,Governor,Florida,republican,28,23,38,34,7,an interview with Panama City radio station WFLA 94.5
11189.json,TRUE,African-American children are 500 percent more likely to die from asthma than white kids.,"children,diversity,health-care,public-health",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"a speech to the National Urban League in Fort Lauderdale, Fla."
10725.json,FALSE,U.S. police killed more people in just one month than the U.K.s did in over a century.,guns,addicting-information,,,democrat,0,1,0,0,0,an infographic on the Addicting Info website
6012.json,TRUE,The legislature was never given the opportunity to debate or vote on loaning $75 million to 38 Studios.,"baseball,corporations,economy,state-finances,voting-record",dennis-algiere,Banker,Rhode Island,republican,0,0,0,0,0,a letter to the editor
380.json,mostly-true,When we've got CEOs making more in 10 minutes than ordinary workers are making in a year ... then something is wrong.,economy,barack-obama,President,Illinois,democrat,70,71,160,163,9,"a campaign rally in Houston, Texas"
9479.json,FALSE,Says 11 soccer players on the U.S. Mens National Team are immigrants.,"immigration,sports",nancy-pelosi,House Minority Leader,California,democrat,3,7,11,2,3,a tweet
8058.json,pants-fire,The president by executive order could grant voting rights to illegal immigrants who are newly legalized under pending legislation.,"elections,immigration,legal-issues",michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,an interview with World Net Daily
6031.json,mostly-true,Rob Portman won the fewest votes of all Ohio U. S. Senate victors since 2000.,"elections,campaign-advertising",ohio-democratic-party,,Ohio,democrat,4,1,2,2,2,a news release
10177.json,half-true,Says U.S. Senate candidate Michelle Nunn was handpicked by President Barack Obama,"bipartisanship,elections",david-perdue,U.S. Senate candidate,Georgia,republican,5,1,4,5,1,a U.S. Senate debate
3889.json,FALSE,China owns about 29 percent of (the U.S.) debt.,china,allen-west,"U.S. representative, Florida District 22",Florida,republican,6,9,3,1,4,an interview
13053.json,barely-true,"Chris Sununu supported Obamas Common Core agenda, taking away local control of our schools.","education,voting-record",ted-gatsas,Mayor of Manchester,New Hampshire,republican,1,0,0,0,0,an ad
5433.json,barely-true,(President Barack Obama) said unemployment was never gonna go over 8 percent if we passed the stimulus plan.,stimulus,chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,"an interview on CBS News‰Ûª ""Face the Nation"""
9713.json,half-true,Gwinnett County government has made significant cutbacks in staffing.,"county-budget,taxes",charlotte-nash,,Georgia,republican,1,0,1,2,0,at a commission meeting 
6165.json,half-true,"Says the Constitution specifically states the Congress shall write legislation for immigration policy, so Barack Obama lacks the authority to defer the deportation of young illegal immigrants.","immigration,legal-issues",john-carter,U.S. House of Representatives,Texas,republican,0,3,1,2,2,a radio interview.
5876.json,half-true,Crime rises in communities with casinos.,"crime,gambling",georgia-family-council,,,none,0,0,1,0,0,a presentation
3151.json,TRUE,Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,taxes,ron-wyden,U.S. Senator,Oregon,democrat,0,1,0,3,0,a prepared statement
3586.json,half-true,A space shuttle the National Museum of the United States Air Force near Dayton would be within a days drive of 60 percent of the U.S. population.,"space,tourism",michael-turner,Representative from Ohio's 3rd Congressional District,Ohio,republican,1,0,2,0,0,a letter from the Ohio congressional delegation to NASA
9009.json,half-true,It isnt me cutting the budget. Its the Congressdecision on sequestration. So it isnt secretary of defense or the president doing this.,"debt,federal-budget,military",chuck-hagel,Defense Secretary,Nebraska,republican,0,0,1,0,0,"an interview on CBS' ""Face the Nation"""
12086.json,mostly-true,"Arizona schools rank 45th in the nation, dead last in funding per student.",education,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a political advertisement that aired in Arizona.
2246.json,mostly-true,Rhode Island is at the top of the country for alcohol-related fatalities.,crime,steve-archambault,Lawyer,Rhode Island,democrat,0,0,0,1,1,a candidate debate
1321.json,pants-fire,"Maj. Nidal Hasan, the man accused of the Fort Hood shootings, ""was an ADVISOR to the Obama Administration.""","military,terrorism",chain-email,,,none,11,43,8,5,105,an e-mail circulated to many people.
7352.json,FALSE,Florida has the second-lowest (campaign) contribution limit in the entire country.,campaign-finance,will-weatherford,State Representative,Florida,republican,2,3,4,3,0,a news conference
2714.json,TRUE,"As CEO of WWE, Linda McMahon was caught tipping off a ringside physician about a federal investigation into illegally distributing steroids to wrestlers.","candidates-biography,message-machine",democratic-senatorial-campaign-committee,,,democrat,1,2,3,1,0,a TV ad
4844.json,barely-true,"We have, right now, Hezbollah, which is working throughout Latin America, in Venezuela, in Mexico, throughout Latin America, which poses a very significant and imminent threat to the United States of America.","foreign-policy,terrorism",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a Republican debate in Washington
5079.json,mostly-true,Says taking millionaires off food stamps and unemployment would save $20 million.,"deficit,federal-budget,jobs,taxes",kay-bailey-hutchison,U.S. Senator,Texas,republican,2,4,4,3,0,an interview on CNN‰Ûªs ‰Û÷Out Front‰Ûª
347.json,mostly-true,"The last six polls, including this week's Time magazine, show that I beat John McCain by six or seven points.",elections,barack-obama,President,Illinois,democrat,70,71,160,163,9,"a campaign rally in Alexandria, Va."
9318.json,FALSE,"David Beckhams proposed soccer stadium at Miamis Port threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries.","county-government,jobs,recreation,sports",miami-seaport-alliance,,Florida,none,0,1,0,1,0,"a ""Miami Herald"" newspaper ad"
11608.json,barely-true,"If we pass immigration reform, it will make wages go up on average $250 for the average household.",immigration,martin-omalley,Maryland governor,Maryland,democrat,3,1,10,4,0,an interview with the Texas Tribune's Evan Smith
4074.json,half-true,"Says that when President Bill Clinton raised the top tax rates to levels now proposed by Obama, the country experienced significant job growth.","deficit,jobs,taxes",barack-obama,President,Illinois,democrat,70,71,160,163,9,a Twitter Town Hall
9857.json,FALSE,Scott Walker gave Wisconsin job creation money to his cronies: corporate friends who contributed to his campaigns and got $570 million in job-development incentives,"campaign-finance,economy,elections",greater-wisconsin-political-fund,,Wisconsin,none,3,3,3,1,1,a campaign TV ad
9410.json,FALSE,"Due to actions by President Barack Obama, the Burger King national headquarters announced this month that they will be pulling their franchises from our military bases.","corporations,government-regulation,jobs,military",chain-email,,,none,11,43,8,5,105,emails circulating on the Internet
6022.json,pants-fire,Scott Walker has a plan to privatize state lands and wants to sell our deer to the highest bidder.,recreation,tom-barrett,Mayor of Milwaukee,Wisconsin,democrat,2,5,8,5,3,a web ad
9851.json,half-true,The United States had allies lined up for air strikes in Syria and then Obama pulled the rug out.,terrorism,peter-king,U.S. House of Representatives,New York,republican,0,1,1,2,1,"an interview on CBS' ""Face the Nation"""
4638.json,FALSE,We saw the president of the United States engage American troops in a fourth conflict in a foreign land. This is historic.,"history,military",michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,a Republican presidential debate in Las Vegas
3943.json,TRUE,Says hes signed a pledge not to raise taxes four times.,taxes,roger-williams,Businessman,Texas,republican,3,2,2,0,1,U.S. Senate forum.
8278.json,half-true,Unemployment in Texas has risen over two percentage points with Rick Perry as governor.,"economy,jobs",john-currie,Businessman,New Jersey,democrat,0,0,1,0,0,a guest blog post
4395.json,pants-fire,"(U.S. Reps.) Paul Ryan, Sean Duffy and Reid Ribble are shutting down town hall meetings, or making their constituents pay to attend them.",medicare,state-democratic-party-wisconsin,,Wisconsin,democrat,5,7,2,2,7,an email to party supporters
2502.json,pants-fire,"Rick Perry thinks injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parents consent, is a good idea.","children,message-machine",lone-star-first,,Texas,none,0,0,0,0,1,a TV ad
3275.json,FALSE,A 2005 gay pride vote had nothing to do with discrimination.,gays-and-lesbians,tom-scott,Tampa City Council member,,none,0,1,0,0,0,a mayoral debate
12243.json,barely-true,"The Republicans still want to privatize (Social Security). In fact, their whole idea is to turn over the Social Security trust fund to Wall Street.",social-security,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,the Brooklyn presidential debate
3712.json,mostly-true,"On the night of the Iowa caucuses, Obama promised the nation that he would do health care reform focused on cost containment, he opposed an individual mandate, and he said he was going to do it with Republicans.",health-care,tim-pawlenty,,,republican,2,3,3,6,1,a Republican presidential debate in South Carolina
7974.json,half-true,Says Florida rubber-stamped phony horse racing.,"gambling,market-regulation",united-florida-horsemen,,Florida,none,0,0,1,0,0,an ad campaign
6420.json,barely-true,"One of the key things about Leonard Lance is that in 2008, when you look at [the] Project Vote Smart website, he was not for guns. Now he has gone too far to the right, saying that you can carry concealed weapons in national parks.","candidates-biography,guns",upendra-chivukula,State Assemblyman,New Jersey,democrat,1,0,0,1,0,an interview posted on BlueJersey.com
4532.json,half-true,Says she helped lead the launch of curbside recycling.,"city-government,environment",mary-nolan,Represents Southwest Portland in Oregon House,Oregon,democrat,0,0,3,0,0,campaign literature
262.json,barely-true,"Barack Obama ""wants the government to take over health care, spend hundreds of billions of dollars of new money for health insurance for everyone.""",health-care,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,"a debate in Manchester, N.H."
5222.json,half-true,We have 25 million Americans out of work.,"economy,jobs",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a Republican presidential debate in Tampa
4909.json,TRUE,"The national debt increased $16,000 every secondGeorge Allen served in theU.S. Senate.","deficit,federal-budget",tim-kaine,U.S. Senator,Virginia,democrat,8,3,15,15,0,a debate.
5420.json,TRUE,"Our small staff of 51 is still fewer than we had a decade ago, yet our caseload -- like that of other courts -- has grown.","criminal-justice,state-finances",carol-hunstein,"Chief Justice, Georgia Supreme Court",Georgia,none,0,0,0,0,0,a speech
1315.json,TRUE,Guantanamo Bay detainees will get the H1N1 vaccine.,"health-care,pundits,terrorism",sean-hannity,Radio/TV host,,none,3,5,3,2,1,a comment on his television show
3790.json,FALSE,"On whether he would vote for the budget proposed by Rep. Paul Ryan, R-Wis.","deficit,federal-budget,medicare",scott-brown,,New Hampshire,republican,2,2,1,3,1,a public appearance and an op-ed
